"","chr","start","end","value","area","cluster","indexStart","indexEnd","L","clusterL","p.value","fwer","p.valueArea","fwerArea"
"Block_651",4,118693455,120061211,0.0191011716601515,2.10112888261667,49,213251,213360,110,4804,0.0460699353925441,0.972,0.134756250455702,1
"Block_652",15,35146110,36166421,0.0200812425822026,1.78723058981603,173,96093,96181,89,7146,0.0426270497706818,0.972,0.165310081999719,1
"Block_653",8,94889009,95480359,0.0200741872010862,1.7464542864945,97,278706,278792,87,2233,0.0432939310249165,0.972,0.169818199278346,1
"Block_654",9,103477296,104757854,-0.0205915142964869,1.35903994356814,118,290436,290501,66,2525,0.0451772036868752,0.972,0.225658389632931,1
"Block_655",4,23671027,24246886,-0.0209253496879978,1.29737168065586,43,206857,206918,62,1496,0.0427479775714497,0.972,0.236508103051826,1
"Block_656",8,51926793,52482901,-0.0241870311184511,0.604675777961277,93,275381,275405,25,2266,0.0257647349636061,0.972,0.44288028681229,1
"Block_657",5,2909520,4399620,-0.0180664489642839,2.61963509982116,54,219093,219237,145,2991,0.0430005032730532,0.974,0.0992283739301002,1
"Block_658",6,89816960,90362720,0.0197229674098704,1.75534409947846,66,246024,246112,89,1008,0.0469484402981226,0.974,0.168749410921559,1
"Block_659",3,69974592,70889448,-0.0209356722752586,1.17239764741448,32,191974,192029,56,980,0.044810863584549,0.974,0.261511704210599,1
"Block_660",11,8692821,9275003,0.0180138941743767,2.50393129023836,136,45816,45954,139,3353,0.0457782859906921,0.976,0.105861619472221,1
"Block_661",14,66782667,68014224,0.0183656088423337,2.27733549644938,162,88808,88931,124,8366,0.0484333625575519,0.976,0.120629037965994,1
"Block_662",11,10339247,10750911,0.0186368074527614,2.16186966452033,136,46113,46228,116,3353,0.0488494964601943,0.976,0.12964882922327,1
"Block_663",5,78800012,79616145,0.0187461809443472,2.04333372293384,60,225631,225739,109,2699,0.050750552622266,0.976,0.139797872737716,1
"Block_664",10,74209633,74919046,0.0188503723936183,1.86618686696821,134,36378,36476,99,2324,0.0539960413928749,0.976,0.156958950346689,1
"Block_665",15,45174834,45742349.2,0.0193523294235395,1.70300498927148,173,97420,97507,88,7146,0.0520220728803402,0.976,0.175178146212381,1
"Block_666",17,19337025,19708151,0.0193040482535901,1.69875624631593,183,118849,118936,88,3381,0.05264093868427,0.976,0.175743661515972,1
"Block_667",8,3069150,5028854,-0.0195229848411229,1.69849968117769,88,270392,270478,87,531,0.0501050115681668,0.976,0.175772115116153,1
"Block_668",13,93369016,94342858,-0.0204111844232441,1.42878290962709,156,81792,81861,70,2712,0.0457942911407937,0.976,0.213722104357135,1
"Block_669",6,152522261,153127553,-0.0205197391822772,1.41586200357713,71,251639,251707,69,6164,0.0449549099354637,0.976,0.215854346020675,1
"Block_670",10,24639519,24858736,-0.0219336668705659,0.943147675434334,124,31801,31843,43,2232,0.0388551693967303,0.976,0.318491816922423,1
"Block_671",7,143577270,143952917,0.0240289534844955,0.69683965105037,87,268161,268189,29,1787,0.0259087813145208,0.976,0.402718030157259,1
"Block_672",1,115583535,116776145,0.0175488053822175,2.59722319656819,5,15163,15310,148,1702,0.046932435148021,0.978,0.100501672538186,1
"Block_673",21,43482706,43983904,0.0168960744722844,2.56820331978723,204,177390,177541,152,2976,0.0520860934807467,0.978,0.10208973909827,1
"Block_674",3,71076411,71515767,0.0185689071884562,2.15399323386092,32,192059,192174,116,980,0.0495750632648016,0.978,0.130276586777256,1
"Block_675",11,118532819,119166116,0.0183629276043095,2.14846252970421,143,57984,58100,117,4825,0.0516326142278671,0.978,0.130760297980328,1
"Block_676",3,113586434,114316157,0.018708164244638,1.90823275295307,40,194746,194847,102,6216,0.054641582446974,0.978,0.152577095918865,1
"Block_677",3,195573759,196064381,0.0186457589361066,1.88322165254677,41,203883,203983,101,4229,0.0560571490559629,0.978,0.155121914785024,1
"Block_678",9,124570367.5,125038016,0.0186309252087208,1.75130696961976,122,292273,292366,94,4720,0.0597063232791352,0.978,0.169226008724585,1
"Block_679",2,178548231,179299404,-0.0196111634919661,1.64733773332515,28,159112,159195,84,1434,0.0502010424687766,0.978,0.182170618456783,1
"Block_680",8,72649950,73711260,-0.0201012199536926,1.52769271648064,93,277215,277290,76,2266,0.0472418680499859,0.978,0.198645252961397,1
"Block_681",7,145545926,147830297.666667,-0.0202891543141171,1.46081911061643,87,268253,268324,72,1787,0.0464665074450623,0.978,0.208584451174511,1
"Block_682",3,35226484,36343992,-0.0215711055031623,1.03541306415179,31,187600,187647,48,4234,0.040889601809649,0.978,0.293843885765909,1
"Block_683",8,107016789,107642385,0.0215672156374419,1.03522635059721,97,280198,280245,48,2233,0.0409269471598861,0.978,0.293918576466383,1
"Block_684",6,22699463,23621344,-0.021495502747599,1.03178413188475,62,239610,239657,48,3405,0.0417147562148887,0.978,0.294882442172504,1
"Block_685",9,35173057,35611475.5,0.021846974591118,0.939419907418075,106,286961,287003,43,792,0.0397514578024218,0.978,0.319594393929424,1
"Block_686",18,28742929,28905292,0.0243362268402366,0.486724536804732,190,129999,130018,20,653,0.0263106884170729,0.978,0.503744315948776,1
"Block_687",11,48326388,48509488,-0.0289892644179101,0.318881908597011,137,50182,50192,11,2426,0.0108532701189183,0.978,0.618022866024445,1
"Block_688",10,104905596.5,105632140,0.014464538945749,2.58915247128908,135,40467,40645,179,6782,0.0619879463436235,0.98,0.100914249740805,1
"Block_689",15,99664239.6666667,100601039.5,0.0164577299951058,2.53449041924629,174,104970,105123,154,2561,0.056051814005929,0.98,0.104115279761132,1
"Block_690",4,152255759,153311621,0.0174457221895163,2.42495538434276,50,215532,215670,139,2301,0.0519900625801369,0.98,0.110725406753106,1
"Block_691",16,78319440,79266289,0.0181473878910422,2.21398132270715,182,113424,113545,122,6187,0.051783773978827,0.98,0.125567515947354,1
"Block_692",11,20627689,22580217,-0.0202483451562188,1.43763250609153,136,47614,47684,71,3353,0.0474054762510248,0.98,0.21235277484844,1
"Block_693",6,101877838,102149251,0.0254904603530865,0.382356905296298,69,246642,246656,15,309,0.0217083185878478,0.98,0.570642286673579,1
"Block_694",14,75355354.5,75967570,0.0162921511371211,2.52528342625377,162,90296,90450,155,8366,0.0573446744641387,0.982,0.1046772383647,1
"Block_695",1,209393306,210058185,0.0171920012015417,2.33811216340968,16,23601,23736,136,5445,0.0563239015576568,0.982,0.116529941189965,1
"Block_696",12,12545597,13130178,0.0181387479645962,2.08595601592857,144,62768,62882,115,4288,0.0554418399520557,0.982,0.135960193413347,1
"Block_697",2,161593271,162308719,0.0198549373009832,1.50897523487472,27,157387,157462,76,4586,0.0504304496202334,0.982,0.201382133628777,1
"Block_698",8,80454754,80767166,0.023419933331015,0.772857799923497,94,277723,277755,33,409,0.0289853268340568,0.982,0.373700693022999,1
"Block_699",4,150387272,150817949,-0.0242430831993879,0.484861663987758,50,215361,215380,20,2301,0.0270095799715108,0.982,0.504813104305563,1
"Block_700",21,22835904,23123750,-0.0266018895022032,0.319222674026438,203,175236,175247,12,78,0.018171180415387,0.982,0.617784567122932,1
"Block_701",11,117087917,117742717,0.0154835022356928,2.55477786888932,143,57625,57789,165,4825,0.0607644415358542,0.984,0.102932677003623,1
"Block_702",13,101010186,102250369,0.0166023079881971,2.50694850621776,156,82758,82908,151,2712,0.0558384120045739,0.984,0.105683784471092,1
"Block_703",3,136556829,138043797,0.0176261414948323,2.30902453582304,40,197583,197713,131,6216,0.0536421497406276,0.984,0.11842210560198,1
"Block_704",7,54257071,55315691,-0.0173441622186535,2.22005276398765,73,260227,260354,128,6281,0.0587051122227775,0.984,0.125083804744282,1
"Block_705",7,79506373,80703268,0.0174214344749786,2.05572926804748,80,261862,261979,118,831,0.0632665800017428,0.984,0.13870240913076,1
"Block_706",13,32519553,33385733,0.018012423760173,2.05341630865972,152,77725,77838,114,4049,0.0575740816155954,0.984,0.138915811132115,1
"Block_707",17,58164726,59252159,0.0178571605267994,2.03571630005514,186,123973,124086,114,5635,0.0597169933792029,0.984,0.140432743691748,1
"Block_708",6,116565566,117775591.666667,0.0176229049581053,1.9913882602659,71,248062,248174,113,6164,0.06362047165399,0.984,0.144617201268319,1
"Block_709",12,95926783,96437173,0.0194365872099102,1.516053802373,151,70735,70812,78,7322,0.0553440307014346,0.984,0.200329350422091,1
"Block_710",11,124594678,125115327,0.0197789889169708,1.48342416877281,143,59091,59165,75,4825,0.0519598306299449,0.984,0.205118447002502,1
"Block_711",7,103270613,104573980,-0.0199152638344263,1.47372952374755,83,264087,264160,74,1389,0.0505211454708093,0.984,0.206626487812078,1
"Block_712",3,62601252,63399168,-0.020291695315559,1.25808510956466,31,191221,191282,62,4234,0.0507043155219724,0.984,0.244076760699887,1
"Block_713",10,22216383,22795126,0.0207775766277326,1.10121156126983,124,31547,31599,53,2232,0.047960321454548,0.984,0.277614663562853,1
"Block_714",11,134589419,134945795.5,-0.0210809531942235,1.05404765971117,143,60513,60562,50,4825,0.0456466880898565,0.984,0.288985433535058,1
"Block_715",8,10425370,10621904.5,0.021072288312094,1.0536144156047,90,271024,271073,50,702,0.0457587241405679,0.984,0.289115253085882,1
"Block_716",17,44135007,44368573,-0.0219380888531077,0.811709287564985,185,122179,122215,37,1784,0.0412043697616477,0.984,0.359948712385674,1
"Block_717",13,59616937,60070833,-0.0226386022923987,0.792351080233955,154,80286,80320,35,394,0.0349588045219884,0.984,0.366701107378552,1
"Block_718",12,69374474,69605815,0.0225480339007343,0.789181186525702,149,68494,68528,35,1016,0.0358533145776685,0.984,0.367821467885666,1
"Block_719",2,232366983,233403222,0.0168729692029832,2.44658053443256,29,164538,164682,145,6382,0.0557245976038512,0.986,0.109436102994919,1
"Block_720",12,19903343,21583129,-0.0178991402660083,2.00470370979292,144,63459,63570,112,4288,0.0602896220828391,0.986,0.143335010910177,1
"Block_721",1,162210667,162950512,0.0174556652228586,1.95503450496017,14,17996,18107,112,5433,0.0666241048230631,0.986,0.148152561090769,1
"Block_722",2,161077381,161395435,-0.0192052409634429,1.4788035541851,27,157290,157366,77,4586,0.0592901893764927,0.986,0.205836900407064,1
"Block_723",5,15073606,15995281,-0.0196782399629112,1.45618975725543,54,220410,220483,74,2991,0.0538182063917456,0.986,0.209336693229288,1
"Block_724",16,80299867,80858912,0.0192875506699832,1.40799119890878,182,113651,113723,73,6187,0.0600868901815517,0.986,0.21726457757963,1
"Block_725",4,183168035,183714394,-0.0201750570388292,1.33155376456273,53,217584,217649,66,1164,0.0504304496202334,0.986,0.230419032613161,1
"Block_726",9,89580839,90056633,0.0210437188364897,1.01009850415151,118,288718,288765,48,2525,0.047017795948563,0.986,0.300205043756302,1
"Block_727",4,175789139,176592917,-0.0218565098703987,0.830547375075149,52,217217,217254,38,450,0.0417236479649452,0.986,0.353624899745518,1
"Block_728",7,81040191.5,81475535,-0.022337659398464,0.804155738344705,80,262000,262035,36,831,0.0375409687383852,0.986,0.362580670402387,1
"Block_729",1,149069772,149242120,-0.0280122778641458,0.308135056505603,13,15929,15939,11,11,0.0136701765368056,0.986,0.626701214079553,1
"Block_730",1,95774436,97433085,0.0177846993783584,1.88517813410599,4,13538,13643,106,11588,0.065420161865418,0.988,0.154894285983579,1
"Block_731",22,27241557,27889107,-0.0177617995261652,1.84722715072119,207,179800,179903,104,5116,0.0671078160261346,0.988,0.158902686909032,1
"Block_732",1,104057485,107695802,-0.0191097593809623,1.43323195357217,5,14055,14129,75,1702,0.061948822643375,0.988,0.21302676950272,1
"Block_733",2,141343863,143303830,-0.0202024491704178,1.23234939939549,27,155662,155722,61,4586,0.0523208356822373,0.988,0.249070367531597,1
"Block_734",2,13400705,14446644,-0.02276772570329,0.569193142582251,17,142734,142758,25,10302,0.0372244224363751,0.988,0.459900874770371,1
"Block_735",13,56138482,57484443,-0.0231179335200941,0.554830404482258,153,80225,80248,24,24,0.0342883665677311,0.988,0.467275692267201,1
"Block_736",9,7844763.5,8702898,-0.0227534801169591,0.546083522807017,99,285677,285700,24,659,0.0377312521895935,0.988,0.471623758044811,1
"Block_737",3,159429667,160994303,0.0144635478203953,2.41541248600602,40,199842,200008,167,6216,0.0693858823906004,0.99,0.111379839557262,1
"Block_738",16,85070825,85456440,0.0168148707158997,2.38771164165775,182,114556,114697,142,6187,0.0578621743174248,0.99,0.113197313268803,1
"Block_739",8,1805190,2383594,-0.0175427769777936,1.89461991360171,88,270234,270341,108,531,0.0678084859305839,0.99,0.153971322327718,1
"Block_740",1,71170777,74475958,-0.0172626427181962,1.84710277084699,4,11529,11635,107,11588,0.0729372473631515,0.99,0.158918692059134,1
"Block_741",8,74019754,74499313,0.0194121823834013,1.39767713160489,93,277334,277405,72,2266,0.0586499833724274,0.99,0.218918443090132,1
"Block_742",16,72184521,72852527,0.0192862942495688,1.35004059746982,182,112733,112802,70,6187,0.0615753691410036,0.99,0.22718421394262,1
"Block_743",13,108171400,108853803,-0.0202739756273112,1.05424673262018,156,83330,83381,52,2712,0.05557165950288,0.99,0.288940974784775,1
"Block_744",18,19711075,20084992,-0.0205598256772096,0.966311806828851,188,129389,129435,47,685,0.0541454227938234,0.99,0.311789215729862,1
"Block_745",8,60442729,60845294,-0.0223580568486757,0.558951421216892,93,276133,276157,25,2266,0.0415031325635449,0.99,0.464986955802667,1
"Block_746",18,4589180,5413514,-0.0229728111107237,0.482429033325198,187,128235,128255,21,1436,0.036907876134365,0.99,0.506296248214981,1
"Block_747",6,101308372,101674512,0.0256068750725202,0.307282500870243,69,246626,246637,12,309,0.0228108955948492,0.99,0.6273858788339,1
"Block_748",11,128575029,129400734,0.0167523525017698,2.31182464524423,143,59683,59820,138,4825,0.060817792036193,0.992,0.118244270600851,1
"Block_749",10,111908861,112495222,0.0169201494476722,2.08117838206368,135,41036,41158,123,6782,0.0673016561773655,0.992,0.136406559266182,1
"Block_750",13,30613228,31304942,0.0169323316580727,2.0488121306268,152,77452,77572,121,4049,0.068411346584412,0.992,0.139292821334509,1
"Block_751",5,156589436,157137992,0.0169627030952127,1.93374815285425,61,233191,233304,114,8919,0.0727789742121465,0.992,0.150163874953541,1
"Block_752",2,182780723,183268909,0.0213494719354121,0.853978877416486,28,159530,159569,40,1434,0.0470284660486308,0.992,0.345990443147039,1
"Block_753",4,178038657,178297405,0.0219868112533277,0.637617526346503,52,217367,217395,29,450,0.0441528740803708,0.992,0.427821218916665,1
"Block_754",4,10956577,11254012,-0.0242681540038463,0.364022310057695,43,206035,206049,15,1496,0.0293356617862815,0.992,0.583524654155382,1
"Block_755",12,8594653,9519133,0.0142203377983178,2.3179150611258,144,62139,62301,163,4288,0.0743403655220613,0.994,0.11781568824813,1
"Block_756",6,168690592,169616234,0.0128548983028242,2.30102679620554,71,253794,253972,179,6164,0.072478433060238,0.994,0.118968059055447,1
"Block_757",4,40151849,40476335,0.0184065291380386,1.47252233104309,45,207989,208068,80,1035,0.070812119099657,0.994,0.206800766113185,1
"Block_758",8,49434324.5,49846578,0.0188545673635697,1.43294711963129,92,275226,275301,76,400,0.0654770690657794,0.994,0.213060558152935,1
"Block_759",3,40179651,40966965,0.0187916375912715,1.39058118175409,31,188144,188217,74,4234,0.0677960374805048,0.994,0.220234422098489,1
"Block_760",22,35790141,36125053,0.0182845492342707,1.33477209410176,207,180996,181068,73,5116,0.0777583542437656,0.994,0.229865965759649,1
"Block_761",11,47929991,48145766,0.0184206366189708,1.30786519994693,137,50091,50161,71,2426,0.0764281484353187,0.994,0.234685294290252,1
"Block_762",4,13821280,14585264,-0.0200486266160693,1.28311210342844,43,206182,206245,64,1496,0.0531104230872512,0.994,0.23926454556933,1
"Block_763",2,98568956,99029445,0.0190551241704168,1.27669331941792,23,151471,151537,67,1900,0.0671931768266767,0.994,0.240560962727562,1
"Block_764",2,156787418,157584121,0.0197470129171069,1.24406181377774,27,156828,156890,63,4586,0.0581413752691977,0.994,0.246794079517142,1
"Block_765",5,31962746,32236134,-0.0198531713977157,1.21104345526066,54,221297,221357,61,2991,0.0574335919647033,0.994,0.25350557245976,1
"Block_766",7,71079734,72385817,-0.0200037130624356,1.20022278374614,78,261079,261138,60,593,0.0557761697541787,0.994,0.255820984174463,1
"Block_767",5,88236485,89000691,0.0191916736259256,1.18988376480739,60,226360,226421,62,2699,0.0678742848810017,0.994,0.257940777387924,1
"Block_768",10,32488933,33084876,0.0192796214739082,1.15677728843449,124,32780,32839,60,2232,0.0674439241782689,0.994,0.264835440381705,1
"Block_769",9,35770931,36202485,0.0194424063974204,1.1471019774478,106,287028,287086,59,792,0.0651925330639726,0.994,0.266937450095053,1
"Block_770",12,39893108,40564534,0.0198216673105987,1.09019170208293,147,65027,65081,55,2743,0.060817792036193,0.994,0.280227059729442,1
"Block_771",22,17537298,17861328,0.0193888551230467,1.08577588689062,205,178273,178328,56,471,0.067790702430471,0.994,0.281302961486274,1
"Block_772",12,59919343,61372252,-0.0199869143074321,1.01933262967904,147,67643,67693,51,2743,0.0607608848358316,0.994,0.297854065041373,1
"Block_773",7,149333194,149735727.5,0.0197546922453901,0.987734612269504,87,268488,268537,50,1787,0.0651605227637693,0.994,0.305954449342811,1
